image,class,abundance,probability
1670_03_03.json,Subalpine Lupine,3,0
1205_01_04.json,Subalpine Lupine,1,0
1681_02_01.json,Subalpine Lupine,10,0
1681_02_01.json,Mountain Daisy,1,0
1200_03_02.json,Sitka Valerian,1,0
1200_03_02.json,Subalpine Lupine,12,0
1861_01_01.json,Subalpine Lupine,2,0
1031_03_03.json,Subalpine Lupine,5,0
1802_02_02.json,Mountain Daisy,1,0
1802_02_02.json,Subalpine Lupine,10,0
1512_03_01.json,Subalpine Lupine,4,0
1512_03_01.json,Magenta Paintbrush,1,0
1193_02_02.json,Gray's Lovage,6,0
1193_02_02.json,Subalpine Lupine,7,0
1193_02_02.json,Sharptooth Angelica,2,0
1326_01_04.json,Cascade Aster,11,0
1753_03_03.json,Subalpine Lupine,4,0
1323_03_02.json,Subalpine Lupine,7,0
1811_01_02.json,Mountain Daisy,1,0
1639_01_04.json,Subalpine Lupine,6,0
1826_01_02.json,American Bistort,1,0
1795_02_01.json,Subalpine Lupine,3,0
1460_02_04.json,American Bistort,2,0
1460_02_04.json,Sitka Valerian,1,0
1460_02_04.json,Subalpine Lupine,6,0
1823_03_04.json,Subalpine Lupine,1,0
1758_03_01.json,Subalpine Lupine,1,0
1758_03_01.json,Gray's Lovage,1,0
1525_03_01.json,Subalpine Lupine,10,0
1525_03_01.json,American Bistort,2,0
1519_03_03.json,Subalpine Lupine,2,0
1786_01_01.json,Subalpine Lupine,2,0
1006_03_03.json,Subalpine Lupine,6,0
1006_03_03.json,North Mircoseris,1,0
1749_03_01.json,Magenta Paintbrush,2,0
1832_03_04.json,Mountain Daisy,1,0
1832_03_04.json,Subalpine Lupine,1,0
1300_01_04.json,Sharptooth Angelica,1,0
1837_01_02.json,Mountain Daisy,1,0
1837_01_02.json,Subalpine Lupine,10,0
1471_02_04.json,Subalpine Lupine,2,0
1178_03_02.json,Subalpine Lupine,4,0
1462_01_04.json,American Bistort,2,0
1797_01_01.json,Broadleaf Arnica,4,0
1824_02_02.json,Subalpine Lupine,1,0
1534_03_01.json,Subalpine Lupine,4,0
1313_02_04.json,Sharptooth Angelica,1,0
1313_02_04.json,Subalpine Lupine,10,0
1508_03_03.json,American Bistort,1,0
1503_03_01.json,American Bistort,5,0
1283_01_03.json,Sharptooth Angelica,1,0
1455_01_04.json,Subalpine Lupine,2,0
1813_02_02.json,Mountain Daisy,1,0
1261_03_01.json,Mountain Daisy,2,0
1628_01_04.json,American Bistort,1,0
1800_01_02.json,Subalpine Lupine,2,0
1446_02_04.json,Subalpine Lupine,7,0
1290_02_03.json,Subalpine Lupine,1,0
1805_03_04.json,Mountain Daisy,3,0
1805_03_04.json,Subalpine Lupine,10,0
1159_02_04.json,Mountain Daisy,1,0
1742_03_03.json,Subalpine Lupine,3,0
1742_03_03.json,Mountain Daisy,1,0
1207_02_04.json,Mountain Daisy,1,0
1207_02_04.json,Subalpine Lupine,3,0
1420_03_01.json,Subalpine Lupine,1,0
1573_03_02.json,Subalpine Lupine,7,0
1069_01_04.json,Scarlet Paintbrush,1,0
1718_02_04.json,Magenta Paintbrush,7,0
1718_02_04.json,Mountain Daisy,7,0
1718_02_04.json,American Bistort,3,0
1718_02_04.json,Subalpine Lupine,23,0
1863_02_01.json,Subalpine Lupine,1,0
1576_01_04.json,Subalpine Lupine,8,0
1576_01_04.json,Mountain Daisy,2,0
1683_01_01.json,Subalpine Lupine,1,0
1565_02_04.json,Mountain Daisy,1,0
1690_02_01.json,Mountain Daisy,3,0
1342_03_01.json,Sharptooth Angelica,1,0
1211_03_02.json,Broadleaf Arnica,1,0
1214_01_04.json,Subalpine Lupine,2,0
1739_03_02.json,American Bistort,2,0
1739_03_02.json,Sharptooth Angelica,1,0
1739_03_02.json,Magenta Paintbrush,2,0
1085_01_02.json,Bracted Lousewort,5,0
1085_01_02.json,American Bistort,1,0
1085_01_02.json,Magenta Paintbrush,1,0
1349_03_03.json,Subalpine Lupine,8,0
1226_03_02.json,Mountain Daisy,1,0
1226_03_02.json,Sharptooth Angelica,3,0
1080_03_04.json,Subalpine Lupine,1,0
1847_01_01.json,Subalpine Lupine,5,0
1854_02_01.json,Mountain Daisy,1,0
1108_03_01.json,Gray's Lovage,4,0
1541_01_04.json,Gray's Lovage,1,0
1541_01_04.json,Magenta Paintbrush,1,0
1541_01_04.json,American Bistort,1,0
1230_02_04.json,North Mircoseris,7,0
1230_02_04.json,Subalpine Lupine,18,0
1096_02_02.json,Sharptooth Angelica,1,0
1096_02_02.json,Subalpine Lupine,3,0
1417_03_01.json,Subalpine Lupine,3,0
1544_03_02.json,Subalpine Lupine,1,0
1556_03_01.json,Subalpine Lupine,10,0
1556_03_01.json,American Bistort,2,0
1405_03_02.json,Subalpine Lupine,1,0
1400_01_04.json,Mountain Daisy,1,0
1400_01_04.json,Subalpine Lupine,1,0
1400_01_04.json,American Bistort,1,0
1049_03_01.json,North Mircoseris,1,0
1049_03_01.json,Subalpine Lupine,4,0
1075_03_03.json,Sitka Valerian,2,0
1075_03_03.json,Subalpine Lupine,4,0
1413_02_04.json,Gray's Lovage,2,0
1413_02_04.json,North Mircoseris,1,0
1413_02_04.json,Sitka Valerian,2,0
1413_02_04.json,American Bistort,1,0
1413_02_04.json,Subalpine Lupine,14,0
1850_03_04.json,Gray's Lovage,1,0
1850_03_04.json,Magenta Paintbrush,1,0
1850_03_04.json,American Bistort,1,0
1850_03_04.json,Mountain Daisy,2,0
1678_03_02.json,Mountain Daisy,1,0
1717_03_03.json,American Bistort,1,0
1862_01_02.json,Subalpine Lupine,3,0
1862_01_02.json,Magenta Paintbrush,1,0
1203_03_01.json,Subalpine Lupine,2,0
1424_02_04.json,Mountain Daisy,3,0
1424_02_04.json,Bracted Lousewort,2,0
1424_02_04.json,American Bistort,1,0
1424_02_04.json,Subalpine Lupine,5,0
1437_01_04.json,American Bistort,2,0
1437_01_04.json,Gray's Lovage,4,0
1590_02_03.json,Subalpine Lupine,6,0
1128_01_04.json,North Mircoseris,4,0
1694_03_04.json,Subalpine Lupine,4,0
1561_03_01.json,Subalpine Lupine,2,0
1432_03_02.json,Mountain Daisy,4,0
1346_02_04.json,Subalpine Lupine,7,0
1346_02_04.json,North Mircoseris,3,0
1183_01_01.json,Sharptooth Angelica,1,0
1812_01_01.json,Subalpine Lupine,1,0
1273_03_02.json,Subalpine Lupine,5,0
1273_03_02.json,Mountain Daisy,3,0
1320_03_01.json,Mountain Daisy,1,0
1161_03_03.json,Subalpine Lupine,5,0
1801_02_01.json,Mountain Daisy,1,0
1801_02_01.json,Subalpine Lupine,5,0
1514_01_04.json,American Bistort,2,0
1514_01_04.json,Subalpine Lupine,4,0
1190_02_01.json,Subalpine Lupine,1,0
1265_02_04.json,Subalpine Lupine,1,0
1265_02_04.json,Broadleaf Arnica,5,0
1449_03_03.json,American Bistort,6,0
1475_03_01.json,Subalpine Lupine,1,0
1156_03_03.json,Mountain Daisy,1,0
1156_03_03.json,Subalpine Lupine,1,0
1836_02_01.json,American Bistort,1,0
1523_01_04.json,American Bistort,1,0
1039_03_02.json,Mountain Daisy,1,0
1039_03_02.json,Subalpine Lupine,5,0
1484_02_03.json,Mountain Daisy,1,0
1497_01_03.json,Mountain Daisy,9,0
1497_01_03.json,American Bistort,4,0
1497_01_03.json,Subalpine Lupine,10,0
1497_01_03.json,Magenta Paintbrush,1,0
1796_02_02.json,Subalpine Lupine,4,0
1825_01_01.json,Subalpine Lupine,5,0
1634_03_03.json,Subalpine Lupine,1,0
1289_02_02.json,Mountain Daisy,2,0
1289_02_02.json,Gray's Lovage,1,0
1608_03_01.json,Subalpine Lupine,5,0
1164_02_03.json,American Bistort,1,0
1164_02_03.json,Subalpine Lupine,3,0
1804_03_01.json,Subalpine Lupine,2,0
1265_01_02.json,American Bistort,1,0
1265_01_02.json,Subalpine Lupine,1,0
1260_03_04.json,Mountain Daisy,5,0
1629_01_01.json,Subalpine Lupine,1,0
1514_02_02.json,Subalpine Lupine,1,0
1447_02_01.json,Mountain Daisy,3,0
1447_02_01.json,American Bistort,2,0
1447_02_01.json,Magenta Paintbrush,1,0
1447_02_01.json,Subalpine Lupine,9,0
1606_02_03.json,Sharptooth Angelica,3,0
1454_01_01.json,American Bistort,1,0
1454_01_01.json,Magenta Paintbrush,1,0
1454_01_01.json,Subalpine Lupine,3,0
1507_01_02.json,Bracted Lousewort,1,0
1769_02_02.json,Mountain Daisy,1,0
1468_01_03.json,Subalpine Lupine,4,0
1319_02_03.json,Scarlet Paintbrush,1,0
1502_03_04.json,Subalpine Lupine,1,0
1325_02_01.json,American Bistort,7,0
1325_02_01.json,Magenta Paintbrush,1,0
1793_03_02.json,Subalpine Lupine,3,0
1631_02_03.json,Subalpine Lupine,2,0
1530_01_02.json,Subalpine Lupine,3,0
1796_01_04.json,Subalpine Lupine,6,0
1523_02_02.json,American Bistort,3,0
1785_02_04.json,Subalpine Lupine,1,0
1153_02_03.json,Subalpine Lupine,3,0
1748_03_04.json,Subalpine Lupine,1,0
1833_03_01.json,Subalpine Lupine,5,0
1301_01_01.json,Cascade Aster,6,0
1481_03_03.json,Subalpine Lupine,2,0
1063_01_03.json,Sharptooth Angelica,13,0
1063_01_03.json,Subalpine Lupine,4,0
1063_01_03.json,Gray's Lovage,1,0
1063_01_03.json,Mountain Daisy,1,0
1413_01_02.json,American Bistort,10,0
1413_01_02.json,Magenta Paintbrush,5,0
1413_01_02.json,Gray's Lovage,1,0
1413_01_02.json,Subalpine Lupine,17,0
1553_02_01.json,American Bistort,2,0
1081_03_01.json,Mountain Daisy,3,0
1081_03_01.json,Gray's Lovage,3,0
1843_03_02.json,Subalpine Lupine,1,0
1070_02_03.json,Mountain Daisy,1,0
1070_02_03.json,Gray's Lovage,1,0
1371_01_02.json,Subalpine Lupine,4,0
1595_03_03.json,Subalpine Lupine,2,0
1128_02_02.json,North Mircoseris,4,0
1229_01_03.json,Subalpine Lupine,4,0
1047_02_03.json,Subalpine Lupine,12,0
1346_01_02.json,North Mircoseris,4,0
1346_01_02.json,Subalpine Lupine,12,0
1564_02_01.json,American Bistort,2,0
1437_02_02.json,Magenta Paintbrush,1,0
1437_02_02.json,American Bistort,1,0
1691_02_04.json,Subalpine Lupine,2,0
1558_02_03.json,American Bistort,2,0
1558_02_03.json,Mountain Daisy,1,0
1862_02_04.json,Magenta Paintbrush,1,0
1398_03_02.json,Magenta Paintbrush,1,0
1424_01_02.json,Subalpine Lupine,19,0
1424_01_02.json,American Bistort,12,0
1206_02_01.json,Subalpine Lupine,1,0
1355_02_02.json,American Bistort,1,0
1421_03_04.json,Subalpine Lupine,1,0
1068_01_01.json,American Bistort,1,0
1129_01_01.json,American Bistort,2,0
1695_03_01.json,Gray's Lovage,1,0
1695_03_01.json,Subalpine Lupine,1,0
1695_03_01.json,Sharptooth Angelica,1,0
1560_03_04.json,Sharptooth Angelica,1,0
1560_03_04.json,American Bistort,1,0
1115_01_03.json,Subalpine Lupine,1,0
1115_01_03.json,American Bistort,1,0
1347_02_01.json,Subalpine Lupine,1,0
1214_02_02.json,Sharptooth Angelica,4,0
1214_02_02.json,Subalpine Lupine,4,0
1214_02_02.json,Mountain Daisy,1,0
1565_01_02.json,Mountain Daisy,2,0
1565_01_02.json,Subalpine Lupine,1,0
1436_01_01.json,American Bistort,1,0
1436_01_01.json,Subalpine Lupine,8,0
1884_01_03.json,American Bistort,1,0
1884_01_03.json,Mountain Daisy,5,0
1884_01_03.json,Subalpine Lupine,6,0
1718_01_02.json,Broadleaf Arnica,2,0
1419_02_03.json,American Bistort,2,0
1419_02_03.json,Mountain Daisy,2,0
1419_02_03.json,Subalpine Lupine,5,0
1202_03_04.json,Subalpine Lupine,5,0
1576_02_02.json,Subalpine Lupine,5,0
1207_01_02.json,Subalpine Lupine,10,0
1207_01_02.json,Broadleaf Arnica,2,0
1106_02_03.json,American Bistort,1,0
1106_02_03.json,Subalpine Lupine,7,0
1866_03_01.json,Subalpine Lupine,1,0
1368_01_03.json,Subalpine Lupine,7,0
1069_02_02.json,Scarlet Paintbrush,1,0
1230_01_02.json,Subalpine Lupine,17,0
1230_01_02.json,Broadleaf Arnica,1,0
1851_03_01.json,American Bistort,1,0
1093_03_02.json,Subalpine Lupine,2,0
1412_02_01.json,Gray's Lovage,1,0
1541_02_02.json,American Bistort,2,0
1541_02_02.json,Subalpine Lupine,1,0
1401_01_01.json,Subalpine Lupine,1,0
1381_03_03.json,Subalpine Lupine,2,0
1381_03_03.json,Gray's Lovage,1,0
1557_03_04.json,Mountain Daisy,1,0
1557_03_04.json,Subalpine Lupine,1,0
1122_01_03.json,American Bistort,1,0
1085_02_04.json,Sitka Valerian,1,0
1085_02_04.json,American Bistort,1,0
1085_02_04.json,Magenta Paintbrush,3,0
1085_02_04.json,Bracted Lousewort,3,0
1370_02_01.json,American Bistort,5,0
1313_01_02.json,American Bistort,4,0
1313_01_02.json,Subalpine Lupine,7,0
1821_03_02.json,Subalpine Lupine,2,0
1609_03_04.json,American Bistort,1,0
1763_01_03.json,American Bistort,2,0
1763_01_03.json,Mountain Daisy,1,0
1462_02_02.json,Subalpine Lupine,1,0
1462_02_02.json,American Bistort,1,0
1824_01_04.json,Subalpine Lupine,2,0
1837_02_04.json,Mountain Daisy,3,0
1471_01_02.json,American Bistort,1,0
1770_02_03.json,Subalpine Lupine,4,0
1300_02_02.json,Broadleaf Arnica,5,0
1300_02_02.json,Sharptooth Angelica,2,0
1253_02_01.json,North Mircoseris,1,0
1253_02_01.json,Subalpine Lupine,3,0
1474_03_04.json,Gray's Lovage,1,0
1337_02_02.json,Subalpine Lupine,2,0
1159_01_02.json,Subalpine Lupine,3,0
1443_03_04.json,American Bistort,9,0
1258_02_03.json,Subalpine Lupine,11,0
1529_01_03.json,Subalpine Lupine,4,0
1295_03_03.json,Subalpine Lupine,1,0
1628_02_02.json,Sharptooth Angelica,2,0
1515_01_01.json,American Bistort,1,0
1515_01_01.json,Mountain Daisy,1,0
1515_01_01.json,Gray's Lovage,1,0
1515_01_01.json,Subalpine Lupine,12,0
1446_01_02.json,American Bistort,1,0
1446_01_02.json,Subalpine Lupine,10,0
1446_01_02.json,Mountain Daisy,3,0
1747_02_03.json,Mountain Daisy,6,0
1754_01_03.json,Magenta Paintbrush,1,0
1754_01_03.json,American Bistort,4,0
1754_01_03.json,Subalpine Lupine,15,0
1506_02_01.json,Sitka Valerian,1,0
1506_02_01.json,Subalpine Lupine,2,0
1813_01_04.json,American Bistort,1,0
1187_03_02.json,Subalpine Lupine,1,0
1321_03_04.json,Mountain Daisy,2,0
1321_03_04.json,American Bistort,1,0
1019_02_01.json,Subalpine Lupine,9,0
1019_02_01.json,American Bistort,1,0
1498_03_02.json,American Bistort,5,0
1498_03_02.json,Sitka Valerian,1,0
1498_03_02.json,Gray's Lovage,1,0
1498_03_02.json,Subalpine Lupine,22,0
1816_03_02.json,Mountain Daisy,1,0
1025_02_03.json,Subalpine Lupine,8,0
1025_02_03.json,Gray's Lovage,3,0
1369_03_01.json,Subalpine Lupine,8,0
1586_01_02.json,Bracted Lousewort,9,0
1586_01_02.json,Magenta Paintbrush,1,0
1586_01_02.json,Subalpine Lupine,15,0
1586_01_02.json,American Bistort,4,0
1586_01_02.json,Sharptooth Angelica,2,0
1583_03_04.json,American Bistort,12,0
1398_02_03.json,American Bistort,1,0
1398_02_03.json,Magenta Paintbrush,1,0
1398_02_03.json,Mountain Daisy,2,0
1437_03_03.json,American Bistort,1,0
1885_03_01.json,Mountain Daisy,1,0
1885_03_01.json,Magenta Paintbrush,2,0
1128_03_03.json,North Mircoseris,10,0
1595_02_02.json,Subalpine Lupine,2,0
1848_02_01.json,Subalpine Lupine,6,0
1047_03_02.json,Subalpine Lupine,4,0
1047_03_02.json,Gray's Lovage,2,0
1114_03_01.json,American Bistort,1,0
1704_02_04.json,American Bistort,2,0
1070_03_02.json,Gray's Lovage,3,0
1123_03_01.json,Gray's Lovage,1,0
1843_02_03.json,Subalpine Lupine,1,0
1075_01_04.json,Sitka Valerian,1,0
1075_01_04.json,Subalpine Lupine,4,0
1075_01_04.json,Mountain Daisy,1,0
1393_02_01.json,American Bistort,2,0
1712_03_02.json,Subalpine Lupine,1,0
1641_03_01.json,Subalpine Lupine,3,0
1641_03_01.json,Magenta Paintbrush,1,0
1208_01_04.json,Subalpine Lupine,2,0
1850_01_03.json,American Bistort,5,0
1850_01_03.json,Magenta Paintbrush,2,0
1850_01_03.json,Subalpine Lupine,9,0
1000_03_01.json,Sharptooth Angelica,1,0
1153_03_02.json,Subalpine Lupine,1,0
1481_02_02.json,Subalpine Lupine,11,0
1156_01_04.json,Mountain Daisy,1,0
1156_01_04.json,Subalpine Lupine,1,0
1338_02_04.json,Sharptooth Angelica,1,0
1497_03_04.json,Sitka Valerian,3,0
1497_03_04.json,Subalpine Lupine,7,0
1762_03_01.json,American Bistort,4,0
1762_03_01.json,Magenta Paintbrush,1,0
1145_02_04.json,Subalpine Lupine,2,0
1793_02_03.json,Subalpine Lupine,1,0
1188_03_04.json,Cascade Aster,3,0
1492_01_02.json,Subalpine Lupine,1,0
1241_03_03.json,Broadleaf Arnica,1,0
1319_03_02.json,Scarlet Paintbrush,3,0
1603_01_04.json,Subalpine Lupine,2,0
1798_02_01.json,Subalpine Lupine,7,0
1755_03_01.json,Mountain Daisy,6,0
1755_03_01.json,Subalpine Lupine,13,0
1606_03_02.json,Sharptooth Angelica,1,0
1606_03_02.json,Subalpine Lupine,1,0
1528_03_01.json,Subalpine Lupine,4,0
1528_03_01.json,North Mircoseris,1,0
1528_03_01.json,American Bistort,1,0
1294_01_01.json,Subalpine Lupine,3,0
1161_01_04.json,Subalpine Lupine,13,0
1514_03_03.json,Subalpine Lupine,1,0
1514_03_03.json,Mountain Daisy,1,0
1164_03_02.json,Subalpine Lupine,5,0
1799_01_02.json,Mountain Daisy,1,0
1799_01_02.json,Subalpine Lupine,2,0
1176_03_01.json,American Bistort,5,0
1176_03_01.json,Subalpine Lupine,10,0
1025_03_02.json,Subalpine Lupine,4,0
1498_02_03.json,American Bistort,1,0
1455_03_03.json,Magenta Paintbrush,1,0
1020_01_04.json,Subalpine Lupine,5,0
1020_01_04.json,Mountain Daisy,1,0
1187_02_03.json,Subalpine Lupine,1,0
1194_01_03.json,Sharptooth Angelica,2,0
1194_01_03.json,Subalpine Lupine,1,0
1295_02_02.json,Subalpine Lupine,2,0
1805_01_03.json,American Bistort,1,0
1805_01_03.json,Subalpine Lupine,2,0
1337_03_03.json,Subalpine Lupine,1,0
1742_01_04.json,Subalpine Lupine,6,0
1258_03_02.json,Sharptooth Angelica,1,0
1258_03_02.json,Subalpine Lupine,4,0
1832_01_03.json,Gray's Lovage,2,0
1832_01_03.json,American Bistort,3,0
1832_01_03.json,Subalpine Lupine,3,0
1300_03_03.json,Sharptooth Angelica,1,0
1775_01_04.json,Subalpine Lupine,1,0
1004_02_04.json,Subalpine Lupine,9,0
1623_03_01.json,Subalpine Lupine,1,0
1770_03_02.json,American Bistort,1,0
1770_03_02.json,Subalpine Lupine,1,0
1766_02_04.json,Mountain Daisy,6,0
1766_02_04.json,Subalpine Lupine,1,0
1766_02_04.json,American Bistort,2,0
1493_02_01.json,American Bistort,3,0
1508_01_04.json,American Bistort,1,0
1508_01_04.json,Subalpine Lupine,1,0
1821_02_03.json,Subalpine Lupine,3,0
1438_02_04.json,Subalpine Lupine,2,0
1349_01_04.json,Subalpine Lupine,7,0
1080_01_03.json,Subalpine Lupine,5,0
1381_02_02.json,Gray's Lovage,1,0
1381_02_02.json,Mountain Daisy,2,0
1381_02_02.json,Subalpine Lupine,1,0
1392_01_02.json,American Bistort,2,0
1392_01_02.json,Subalpine Lupine,9,0
1093_02_03.json,Subalpine Lupine,2,0
1541_03_03.json,Mountain Daisy,1,0
1541_03_03.json,Subalpine Lupine,1,0
1645_02_04.json,American Bistort,2,0
1645_02_04.json,Subalpine Lupine,3,0
1106_03_02.json,Subalpine Lupine,1,0
1106_03_02.json,Gray's Lovage,1,0
1587_02_01.json,American Bistort,2,0
1587_02_01.json,Mountain Daisy,1,0
1419_03_02.json,American Bistort,2,0
1419_03_02.json,Sitka Valerian,1,0
1419_03_02.json,Subalpine Lupine,3,0
1098_02_01.json,Scarlet Paintbrush,1,0
1576_03_03.json,Subalpine Lupine,5,0
1737_03_01.json,American Bistort,1,0
1661_01_04.json,American Bistort,1,0
1849_01_02.json,Mountain Daisy,1,0
1849_01_02.json,Subalpine Lupine,10,0
1594_01_01.json,Subalpine Lupine,3,0
1228_03_01.json,Mountain Daisy,1,0
1881_02_04.json,Subalpine Lupine,4,0
1096_03_03.json,American Bistort,5,0
1578_02_01.json,Magenta Paintbrush,1,0
1578_02_01.json,American Bistort,2,0
1578_02_01.json,Subalpine Lupine,6,0
1544_02_03.json,Subalpine Lupine,1,0
1716_01_01.json,Mountain Daisy,1,0
1716_01_01.json,Subalpine Lupine,3,0
1645_01_02.json,Subalpine Lupine,16,0
1645_01_02.json,Magenta Paintbrush,5,0
1645_01_02.json,American Bistort,9,0
1645_01_02.json,Gray's Lovage,2,0
1392_02_04.json,American Bistort,2,0
1392_02_04.json,Mountain Daisy,2,0
1392_02_04.json,Subalpine Lupine,2,0
1868_03_02.json,Gray's Lovage,1,0
1640_03_04.json,Subalpine Lupine,1,0
1349_02_02.json,Mountain Daisy,2,0
1349_02_02.json,Subalpine Lupine,5,0
1048_01_03.json,Subalpine Lupine,5,0
1226_02_03.json,Sharptooth Angelica,12,0
1226_02_03.json,Subalpine Lupine,2,0
1127_01_02.json,Gray's Lovage,2,0
1557_01_03.json,Magenta Paintbrush,1,0
1557_01_03.json,Subalpine Lupine,13,0
1557_01_03.json,American Bistort,7,0
1557_01_03.json,Sitka Valerian,1,0
1122_03_04.json,Cascade Aster,4,0
1739_02_03.json,Magenta Paintbrush,3,0
1739_02_03.json,Subalpine Lupine,14,0
1739_02_03.json,American Bistort,2,0
1438_01_02.json,Subalpine Lupine,2,0
1849_02_04.json,Mountain Daisy,1,0
1849_02_04.json,Subalpine Lupine,6,0
1732_02_01.json,Sharptooth Angelica,1,0
1560_01_03.json,Mountain Daisy,1,0
1560_01_03.json,Subalpine Lupine,2,0
1560_01_03.json,Magenta Paintbrush,1,0
1115_03_04.json,Subalpine Lupine,4,0
1884_03_04.json,Subalpine Lupine,4,0
1043_01_01.json,North Mircoseris,2,0
1043_01_01.json,American Bistort,5,0
1043_01_01.json,Sitka Valerian,2,0
1202_01_03.json,Subalpine Lupine,10,0
1368_03_04.json,Subalpine Lupine,1,0
1573_02_03.json,Sharptooth Angelica,1,0
1573_02_03.json,Subalpine Lupine,4,0
1721_01_01.json,American Bistort,2,0
1611_02_01.json,Sharptooth Angelica,3,0
1611_02_01.json,Subalpine Lupine,13,0
1611_02_01.json,Magenta Paintbrush,2,0
1611_02_01.json,American Bistort,2,0
1742_02_02.json,Subalpine Lupine,3,0
1443_01_03.json,American Bistort,25,0
1529_03_04.json,Subalpine Lupine,2,0
1295_01_04.json,Sitka Valerian,1,0
1295_01_04.json,Sharptooth Angelica,1,0
1033_01_02.json,Cascade Aster,3,0
1754_03_04.json,American Bistort,2,0
1754_03_04.json,Subalpine Lupine,1,0
1173_02_01.json,Subalpine Lupine,1,0
1020_02_02.json,Subalpine Lupine,3,0
1813_03_03.json,American Bistort,1,0
1321_01_03.json,American Bistort,2,0
1321_01_03.json,Sharptooth Angelica,1,0
1321_01_03.json,Magenta Paintbrush,1,0
1602_01_01.json,American Bistort,1,0
1766_01_02.json,Gray's Lovage,1,0
1766_01_02.json,Subalpine Lupine,5,0
1635_01_01.json,Subalpine Lupine,7,0
1635_01_01.json,American Bistort,5,0
1635_01_01.json,Magenta Paintbrush,4,0
1635_01_01.json,Sharptooth Angelica,1,0
1635_01_01.json,Sitka Valerian,1,0
1508_02_02.json,Subalpine Lupine,3,0
1609_01_03.json,American Bistort,3,0
1609_01_03.json,Mountain Daisy,2,0
1178_02_03.json,Subalpine Lupine,10,0
1818_03_01.json,American Bistort,1,0
1496_03_01.json,Magenta Paintbrush,2,0
1144_02_01.json,Subalpine Lupine,4,0
1017_02_02.json,Cascade Aster,3,0
1004_01_02.json,Subalpine Lupine,15,0
1157_01_01.json,Subalpine Lupine,10,0
